level_0	level_1	weight
Atg101	Arfgap2	1.0
Atg12	4930453N24Rik	1.0
Atg12	Adamts2	1.0
Atg12	Anapc16	1.0
Atg12	Ankle2	1.0
Atg12	Arap1	1.0
Atg12	Ate1	1.0
Atg4a	1110059G10Rik	1.0
Atg4a	1810009A15Rik	1.0
Atg4a	4921524J17Rik	1.0
Atg4a	9130401M01Rik	1.0
Atg4a	Acp1	1.0
Atg4a	Adgre1	1.0
Atg4a	Aggf1	1.0
Atg4a	Aldh1a1	1.0
Atg4a	Ap1ar	1.0
Atg4a	Arl1	1.0
Atg4a	Arl6ip1	1.0
Atg4a	Armcx2	1.0
Atg4a	Arrdc3	1.0
Atg4a	Asah1	1.0
Atg4a	Asb3	1.0
Atg4a	Atad1	1.0
Atg4a	Atf2	1.0
Atg5	1110012L19Rik	1.0
Atg5	Alg5	1.0
Atg5	Anxa5	1.0
Atg5	Apoe	1.0
Atg9a	Aldoa	1.0
Atg9a	Alpl	1.0
Atg9a	Ankrd40	1.0
Atg9a	Asb2	1.0
Atic	0610010K14Rik	1.0
Atic	2410004B18Rik	1.0
Atic	9530068E07Rik	1.0
Atic	A430005L14Rik	1.0
Atic	Aamp	1.0
Atic	Actl6a	1.0
Atic	Adprh	1.0
Atic	Alg1	1.0
Atic	Ap2s1	1.0
Atic	App	1.0
Atic	Arf1	1.0
Atic	Arpin	1.0
Atl2	Ahcy	1.0
Atl2	Aip	1.0
Atl2	Amdhd2	1.0
Atl2	Ap1s1	1.0
Atl2	Apmap	1.0
Atl2	Arfgap2	1.0
Atl2	Atg101	1.0
Atl3	Api5	1.0
Atox1	2310011J03Rik	1.0
Atox1	Aasdhppt	1.0
Atox1	Abhd13	1.0
Atox1	Agpat5	1.0
Atox1	Aimp1	1.0
Atox1	Ankmy2	1.0
Atox1	Ap1s2	1.0
Atox1	Armc1	1.0
Atox1	Asnsd1	1.0
Atp11a	Agpat1	1.0
Atp13a2	1110065P20Rik	1.0
Atp13a2	2510039O18Rik	1.0
Atp13a2	Abhd12	1.0
Atp13a2	Agap3	1.0
Atp13a2	Akt1	1.0
Atp13a2	Ap2a2	1.0
Atp13a2	Arf5	1.0
Atp13a3	Abi2	1.0
Atp13a3	Adam19	1.0
Atp1a1	Adipor2	1.0
Atp1a1	Ak1	1.0
Atp1a1	Akt2	1.0
Atp1a2	Acaa2	1.0
Atp1a2	Acad11	1.0
Atp1a2	Acadvl	1.0
Atp1a2	Aco2	1.0
Atp1a2	Acox1	1.0
Atp1a2	Acss1	1.0
Atp1a2	Alas1	1.0
Atp1a2	Art3	1.0
Atp1b1	2310061I04Rik	1.0
Atp1b1	Acss2	1.0
Atp1b1	Aldh4a1	1.0
Atp1b1	Arl2bp	1.0
Atp1b1	Asb8	1.0
Atp1b3	Abhd17b	1.0
Atp1b3	Actg1	1.0
Atp1b3	Adam9	1.0
Atp1b3	Alox5ap	1.0
Atp1b3	Arhgap9	1.0
Atp1b3	Arhgdib	1.0
Atp1b3	Arpc1b	1.0
Atp1b3	Arpc5	1.0
Atp1b3	Arrdc4	1.0
Atp2a2	Acaa2	1.0
Atp2a2	Acad11	1.0
Atp2a2	Acadvl	1.0
Atp2a2	Aco2	1.0
Atp2a2	Acox1	1.0
Atp2a2	Acss1	1.0
Atp2a2	Alas1	1.0
Atp2a2	Art3	1.0
Atp2a2	Atp1a2	1.0
Atp2b1	Aftph	1.0
Atp2b1	Agps	1.0
Atp2b1	AI987944	1.0
Atp2b1	Ankrd46	1.0
Atp2b1	Ap4b1	1.0
Atp2c1	1600014C10Rik	1.0
Atp2c1	Abcf2	1.0
Atp2c1	Aco1	1.0
Atp2c1	Aimp2	1.0
Atp5a1	2310061I04Rik	1.0
Atp5a1	Acss2	1.0
Atp5a1	Aldh4a1	1.0
Atp5a1	Arl2bp	1.0
Atp5a1	Asb8	1.0
Atp5a1	Atp1b1	1.0
Atp5b	Acads	1.0
Atp5b	Arl2	1.0
Atp5c1	Ap5s1	1.0
Atp5d	Aldoa	1.0
Atp5d	Alpl	1.0
Atp5d	Ankrd40	1.0
Atp5d	Asb2	1.0
Atp5d	Atg9a	1.0
Atp5e	Abcb8	1.0
Atp5e	Abhd11	1.0
Atp5e	Agpat3	1.0
Atp5e	Amacr	1.0
Atp5e	Atf6	1.0
Atp5g1	Aldoa	1.0
Atp5g1	Alpl	1.0
Atp5g1	Ankrd40	1.0
Atp5g1	Asb2	1.0
Atp5g1	Atg9a	1.0
Atp5g1	Atp5d	1.0
Atp5g3	2310061I04Rik	1.0
Atp5g3	Acss2	1.0
Atp5g3	Aldh4a1	1.0
Atp5g3	Arl2bp	1.0
Atp5g3	Asb8	1.0
Atp5g3	Atp1b1	1.0
Atp5g3	Atp5a1	1.0
Atp5h	Aktip	1.0
Atp5h	Ap4s1	1.0
Atp5h	Arpc5l	1.0
Atp5j	Adk	1.0
Atp5j	As3mt	1.0
Atp5j2	Adk	1.0
Atp5j2	As3mt	1.0
Atp5j2	Atp5j	1.0
Atp5k	2310061I04Rik	1.0
Atp5k	Acss2	1.0
Atp5k	Aldh4a1	1.0
Atp5k	Arl2bp	1.0
Atp5k	Asb8	1.0
Atp5k	Atp1b1	1.0
Atp5k	Atp5a1	1.0
Atp5k	Atp5g3	1.0
Atp5md	Abhd5	1.0
Atp5mpl	2810004N23Rik	1.0
Atp5mpl	Abcd3	1.0
Atp5mpl	Acad8	1.0
Atp5o	Ap5s1	1.0
Atp5o	Atp5c1	1.0
Atp5pb	2610507B11Rik	1.0
Atp5pb	Aarsd1	1.0
Atp5pb	Acaa1a	1.0
Atp5pb	Afg1l	1.0
Atp5pb	Aifm2	1.0
Atp5pb	Aig1	1.0
Atp5pb	Alkbh5	1.0
Atp5pb	Alkbh7	1.0
Atp5pb	Anks1	1.0
Atp5pb	Antxr2	1.0
Atp5pb	Aplp2	1.0
Atp5pb	Ascc1	1.0
Atp6ap1	0610010K14Rik	1.0
Atp6ap1	2410004B18Rik	1.0
Atp6ap1	9530068E07Rik	1.0
Atp6ap1	A430005L14Rik	1.0
Atp6ap1	Aamp	1.0
Atp6ap1	Actl6a	1.0
Atp6ap1	Adprh	1.0
Atp6ap1	Alg1	1.0
Atp6ap1	Ap2s1	1.0
Atp6ap1	App	1.0
Atp6ap1	Arf1	1.0
Atp6ap1	Arpin	1.0
Atp6ap1	Atic	1.0
Atp6ap2	1110038F14Rik	1.0
Atp6ap2	Adgrl4	1.0
Atp6ap2	Adh5	1.0
Atp6ap2	Aga	1.0
Atp6ap2	AI413582	1.0
Atp6ap2	Akip1	1.0
Atp6ap2	Akr1a1	1.0
Atp6ap2	Aldh3a2	1.0
Atp6ap2	Anapc15	1.0
Atp6ap2	Angptl2	1.0
Atp6ap2	Apool	1.0
Atp6ap2	Arpc1a	1.0
Atp6v0a2	Aar2	1.0
Atp6v0a2	Arel1	1.0
Atp6v0b	Abhd17a	1.0
Atp6v0b	Alg14	1.0
Atp6v0b	Ap2m1	1.0
Atp6v0b	Ap3d1	1.0
Atp6v0b	Arhgap24	1.0
Atp6v0b	Asna1	1.0
Atp6v0c	Ahcy	1.0
Atp6v0c	Aip	1.0
Atp6v0c	Amdhd2	1.0
Atp6v0c	Ap1s1	1.0
Atp6v0c	Apmap	1.0
Atp6v0c	Arfgap2	1.0
Atp6v0c	Atg101	1.0
Atp6v0c	Atl2	1.0
Atp6v0d1	0610010K14Rik	1.0
Atp6v0d1	2410004B18Rik	1.0
Atp6v0d1	9530068E07Rik	1.0
Atp6v0d1	A430005L14Rik	1.0
Atp6v0d1	Aamp	1.0
Atp6v0d1	Actl6a	1.0
Atp6v0d1	Adprh	1.0
Atp6v0d1	Alg1	1.0
Atp6v0d1	Ap2s1	1.0
Atp6v0d1	App	1.0
Atp6v0d1	Arf1	1.0
Atp6v0d1	Arpin	1.0
Atp6v0d1	Atic	1.0
Atp6v0d1	Atp6ap1	1.0
Atp6v0e	Aida	1.0
Atp6v1a	1110059G10Rik	1.0
Atp6v1a	1810009A15Rik	1.0
Atp6v1a	4921524J17Rik	1.0
Atp6v1a	9130401M01Rik	1.0
Atp6v1a	Acp1	1.0
Atp6v1a	Adgre1	1.0
Atp6v1a	Aggf1	1.0
Atp6v1a	Aldh1a1	1.0
Atp6v1a	Ap1ar	1.0
Atp6v1a	Arl1	1.0
Atp6v1a	Arl6ip1	1.0
Atp6v1a	Armcx2	1.0
Atp6v1a	Arrdc3	1.0
Atp6v1a	Asah1	1.0
Atp6v1a	Asb3	1.0
Atp6v1a	Atad1	1.0
Atp6v1a	Atf2	1.0
Atp6v1a	Atg4a	1.0
Atp6v1c1	1110038F14Rik	1.0
Atp6v1c1	Adgrl4	1.0
Atp6v1c1	Adh5	1.0
Atp6v1c1	Aga	1.0
Atp6v1c1	AI413582	1.0
Atp6v1c1	Akip1	1.0
Atp6v1c1	Akr1a1	1.0
Atp6v1c1	Aldh3a2	1.0
Atp6v1c1	Anapc15	1.0
Atp6v1c1	Angptl2	1.0
Atp6v1c1	Apool	1.0
Atp6v1c1	Arpc1a	1.0
Atp6v1c1	Atp6ap2	1.0
Atp6v1d	Acp2	1.0
Atp6v1d	Ak6	1.0
Atp6v1d	Anapc11	1.0
Atp6v1d	Ap3b1	1.0
Atp6v1d	Arl6ip4	1.0
Atp6v1e1	1110012L19Rik	1.0
Atp6v1e1	Alg5	1.0
Atp6v1e1	Anxa5	1.0
Atp6v1e1	Apoe	1.0
Atp6v1e1	Atg5	1.0
Atp6v1f	1110059G10Rik	1.0
Atp6v1f	1810009A15Rik	1.0
Atp6v1f	4921524J17Rik	1.0
Atp6v1f	9130401M01Rik	1.0
Atp6v1f	Acp1	1.0
Atp6v1f	Adgre1	1.0
Atp6v1f	Aggf1	1.0
Atp6v1f	Aldh1a1	1.0
Atp6v1f	Ap1ar	1.0
Atp6v1f	Arl1	1.0
Atp6v1f	Arl6ip1	1.0
Atp6v1f	Armcx2	1.0
Atp6v1f	Arrdc3	1.0
Atp6v1f	Asah1	1.0
Atp6v1f	Asb3	1.0
Atp6v1f	Atad1	1.0
Atp6v1f	Atf2	1.0
Atp6v1f	Atg4a	1.0
Atp6v1f	Atp6v1a	1.0
Atp6v1g1	0610010K14Rik	1.0
Atp6v1g1	2410004B18Rik	1.0
Atp6v1g1	9530068E07Rik	1.0
Atp6v1g1	A430005L14Rik	1.0
Atp6v1g1	Aamp	1.0
Atp6v1g1	Actl6a	1.0
Atp6v1g1	Adprh	1.0
Atp6v1g1	Alg1	1.0
Atp6v1g1	Ap2s1	1.0
Atp6v1g1	App	1.0
Atp6v1g1	Arf1	1.0
Atp6v1g1	Arpin	1.0
Atp6v1g1	Atic	1.0
Atp6v1g1	Atp6ap1	1.0
Atp6v1g1	Atp6v0d1	1.0
Atp6v1h	Aebp1	1.0
Atp6v1h	Ankrd13a	1.0
Atp6v1h	Anp32b	1.0
Atp6v1h	Arpc4	1.0
Atp8b2	Aebp2	1.0
Atp9a	Adipor2	1.0
Atp9a	Ak1	1.0
Atp9a	Akt2	1.0
Atp9a	Atp1a1	1.0
Atpaf1	Agtpbp1	1.0
Atpif1	1110059G10Rik	1.0
Atpif1	1810009A15Rik	1.0
Atpif1	4921524J17Rik	1.0
Atpif1	9130401M01Rik	1.0
Atpif1	Acp1	1.0
Atpif1	Adgre1	1.0
Atpif1	Aggf1	1.0
Atpif1	Aldh1a1	1.0
Atpif1	Ap1ar	1.0
Atpif1	Arl1	1.0
Atpif1	Arl6ip1	1.0
Atpif1	Armcx2	1.0
Atpif1	Arrdc3	1.0
Atpif1	Asah1	1.0
Atpif1	Asb3	1.0
Atpif1	Atad1	1.0
Atpif1	Atf2	1.0
Atpif1	Atg4a	1.0
Atpif1	Atp6v1a	1.0
Atpif1	Atp6v1f	1.0
Atraid	0610010K14Rik	1.0
Atraid	2410004B18Rik	1.0
Atraid	9530068E07Rik	1.0
Atraid	A430005L14Rik	1.0
Atraid	Aamp	1.0
Atraid	Actl6a	1.0
Atraid	Adprh	1.0
Atraid	Alg1	1.0
Atraid	Ap2s1	1.0
Atraid	App	1.0
Atraid	Arf1	1.0
Atraid	Arpin	1.0
Atraid	Atic	1.0
Atraid	Atp6ap1	1.0
Atraid	Atp6v0d1	1.0
Atraid	Atp6v1g1	1.0
Atrnl1	Aftph	1.0
Atrnl1	Agps	1.0
Atrnl1	AI987944	1.0
Atrnl1	Ankrd46	1.0
Atrnl1	Ap4b1	1.0
Atrnl1	Atp2b1	1.0
Atrx	Aftph	1.0
Atrx	Agps	1.0
Atrx	AI987944	1.0
Atrx	Ankrd46	1.0
Atrx	Ap4b1	1.0
Atrx	Atp2b1	1.0
Atrx	Atrnl1	1.0
Atxn1l	Ap2b1	1.0
Atxn2l	Apbb2	1.0
Atxn2l	Arid2	1.0
Atxn3	Aftph	1.0
Atxn3	Agps	1.0
Atxn3	AI987944	1.0
Atxn3	Ankrd46	1.0
Atxn3	Ap4b1	1.0
Atxn3	Atp2b1	1.0
Atxn3	Atrnl1	1.0
Atxn3	Atrx	1.0
Atxn7l3b	4930453N24Rik	1.0
Atxn7l3b	Adamts2	1.0
Atxn7l3b	Anapc16	1.0
Atxn7l3b	Ankle2	1.0
Atxn7l3b	Arap1	1.0
Atxn7l3b	Ate1	1.0
Atxn7l3b	Atg12	1.0
AU040320	Abhd16a	1.0
AU040320	Acbd6	1.0
AU040320	Amfr	1.0
Auh	Afg3l2	1.0
Auh	Apoo	1.0
Auh	Aqp1	1.0
Aurkaip1	Abhd17a	1.0
Aurkaip1	Alg14	1.0
Aurkaip1	Ap2m1	1.0
Aurkaip1	Ap3d1	1.0
Aurkaip1	Arhgap24	1.0
Aurkaip1	Asna1	1.0
Aurkaip1	Atp6v0b	1.0
AW549877	Aftph	1.0
AW549877	Agps	1.0
AW549877	AI987944	1.0
AW549877	Ankrd46	1.0
AW549877	Ap4b1	1.0
AW549877	Atp2b1	1.0
AW549877	Atrnl1	1.0
AW549877	Atrx	1.0
AW549877	Atxn3	1.0
Azi2	Aftph	1.0
Azi2	Agps	1.0
Azi2	AI987944	1.0
Azi2	Ankrd46	1.0
Azi2	Ap4b1	1.0
Azi2	Atp2b1	1.0
Azi2	Atrnl1	1.0
Azi2	Atrx	1.0
Azi2	Atxn3	1.0
Azi2	AW549877	1.0
Azin1	Abl2	1.0
Azin1	Ano6	1.0
Azin1	Appbp2	1.0
B230118H07Rik	Ak3	1.0
B230219D22Rik	Aftph	1.0
B230219D22Rik	Agps	1.0
B230219D22Rik	AI987944	1.0
B230219D22Rik	Ankrd46	1.0
B230219D22Rik	Ap4b1	1.0
B230219D22Rik	Atp2b1	1.0
B230219D22Rik	Atrnl1	1.0
B230219D22Rik	Atrx	1.0
B230219D22Rik	Atxn3	1.0
B230219D22Rik	AW549877	1.0
B230219D22Rik	Azi2	1.0
B2m	0610010F05Rik	1.0
B2m	1600012H06Rik	1.0
B2m	3110040N11Rik	1.0
B2m	Abca1	1.0
B2m	Alg10b	1.0
B2m	Arhgap12	1.0
B4galt5	Alyref	1.0
B4gat1	0610012G03Rik	1.0
B4gat1	Acy1	1.0
Babam1	1600014C10Rik	1.0
Babam1	Abcf2	1.0
Babam1	Aco1	1.0
Babam1	Aimp2	1.0
Babam1	Atp2c1	1.0
Bach1	Abi2	1.0
Bach1	Adam19	1.0
Bach1	Atp13a3	1.0
Bad	1110038F14Rik	1.0
Bad	Adgrl4	1.0
Bad	Adh5	1.0
Bad	Aga	1.0
Bad	AI413582	1.0
Bad	Akip1	1.0
Bad	Akr1a1	1.0
Bad	Aldh3a2	1.0
Bad	Anapc15	1.0
Bad	Angptl2	1.0
Bad	Apool	1.0
Bad	Arpc1a	1.0
Bad	Atp6ap2	1.0
Bad	Atp6v1c1	1.0
Bag1	Abcb7	1.0
Bag3	Ak4	1.0
Bag5	2310011J03Rik	1.0
Bag5	Aasdhppt	1.0
Bag5	Abhd13	1.0
Bag5	Agpat5	1.0
Bag5	Aimp1	1.0
Bag5	Ankmy2	1.0
Bag5	Ap1s2	1.0
Bag5	Armc1	1.0
Bag5	Asnsd1	1.0
Bag5	Atox1	1.0
Bag6	0610012G03Rik	1.0
Bag6	Acy1	1.0
Bag6	B4gat1	1.0
Banf1	Ahcy	1.0
Banf1	Aip	1.0
Banf1	Amdhd2	1.0
Banf1	Ap1s1	1.0
Banf1	Apmap	1.0
Banf1	Arfgap2	1.0
Banf1	Atg101	1.0
Banf1	Atl2	1.0
Banf1	Atp6v0c	1.0
Bap1	Aar2	1.0
Bap1	Arel1	1.0
Bap1	Atp6v0a2	1.0
Basp1	AA467197	1.0
Basp1	Arg1	1.0
Bax	Ap2b1	1.0
Bax	Atxn1l	1.0
Baz1b	4930453N24Rik	1.0
Baz1b	Adamts2	1.0
Baz1b	Anapc16	1.0
Baz1b	Ankle2	1.0
Baz1b	Arap1	1.0
Baz1b	Ate1	1.0
Baz1b	Atg12	1.0
Baz1b	Atxn7l3b	1.0
Bbip1	Acvr2a	1.0
Bbip1	Akt3	1.0
Bbip1	Angel2	1.0
Bbip1	Ankra2	1.0
Bbip1	Arhgap5	1.0
BC004004	Abcb8	1.0
BC004004	Abhd11	1.0
BC004004	Agpat3	1.0
BC004004	Amacr	1.0
BC004004	Atf6	1.0
BC004004	Atp5e	1.0
BC005537	4930453N24Rik	1.0
BC005537	Adamts2	1.0
BC005537	Anapc16	1.0
BC005537	Ankle2	1.0
BC005537	Arap1	1.0
BC005537	Ate1	1.0
BC005537	Atg12	1.0
BC005537	Atxn7l3b	1.0
BC005537	Baz1b	1.0
BC005624	2310011J03Rik	1.0
BC005624	Aasdhppt	1.0
BC005624	Abhd13	1.0
BC005624	Agpat5	1.0
BC005624	Aimp1	1.0
BC005624	Ankmy2	1.0
BC005624	Ap1s2	1.0
BC005624	Armc1	1.0
BC005624	Asnsd1	1.0
BC005624	Atox1	1.0
BC005624	Bag5	1.0
BC028528	Abracl	1.0
BC028528	Acyp1	1.0
BC028528	Asf1a	1.0
BC034090	Arfgef2	1.0
Bcam	Acads	1.0
Bcam	Arl2	1.0
Bcam	Atp5b	1.0
Bcap29	1110059G10Rik	1.0
Bcap29	1810009A15Rik	1.0
Bcap29	4921524J17Rik	1.0
Bcap29	9130401M01Rik	1.0
Bcap29	Acp1	1.0
Bcap29	Adgre1	1.0
Bcap29	Aggf1	1.0
Bcap29	Aldh1a1	1.0
Bcap29	Ap1ar	1.0
Bcap29	Arl1	1.0
Bcap29	Arl6ip1	1.0
Bcap29	Armcx2	1.0
Bcap29	Arrdc3	1.0
Bcap29	Asah1	1.0
Bcap29	Asb3	1.0
Bcap29	Atad1	1.0
Bcap29	Atf2	1.0
Bcap29	Atg4a	1.0
Bcap29	Atp6v1a	1.0
Bcap29	Atp6v1f	1.0
Bcap29	Atpif1	1.0
Bcap31	1110038F14Rik	1.0
Bcap31	Adgrl4	1.0
Bcap31	Adh5	1.0
Bcap31	Aga	1.0
Bcap31	AI413582	1.0
Bcap31	Akip1	1.0
Bcap31	Akr1a1	1.0
Bcap31	Aldh3a2	1.0
Bcap31	Anapc15	1.0
Bcap31	Angptl2	1.0
Bcap31	Apool	1.0
Bcap31	Arpc1a	1.0
Bcap31	Atp6ap2	1.0
Bcap31	Atp6v1c1	1.0
Bcap31	Bad	1.0
Bcas2	2310009B15Rik	1.0
Bcas2	Abca9	1.0
Bcas3	Adck1	1.0
Bcat1	Abcg1	1.0
Bcat2	Abcb8	1.0
Bcat2	Abhd11	1.0
Bcat2	Agpat3	1.0
Bcat2	Amacr	1.0
Bcat2	Atf6	1.0
Bcat2	Atp5e	1.0
Bcat2	BC004004	1.0
Bccip	2310011J03Rik	1.0
Bccip	Aasdhppt	1.0
Bccip	Abhd13	1.0
Bccip	Agpat5	1.0
Bccip	Aimp1	1.0
Bccip	Ankmy2	1.0
Bccip	Ap1s2	1.0
Bccip	Armc1	1.0
Bccip	Asnsd1	1.0
Bccip	Atox1	1.0
Bccip	Bag5	1.0
Bccip	BC005624	1.0
Bckdha	Acadl	1.0
Bckdha	Actr3b	1.0
Bckdhb	2310061I04Rik	1.0
Bckdhb	Acss2	1.0
Bckdhb	Aldh4a1	1.0
Bckdhb	Arl2bp	1.0
Bckdhb	Asb8	1.0
Bckdhb	Atp1b1	1.0
Bckdhb	Atp5a1	1.0
Bckdhb	Atp5g3	1.0
Bckdhb	Atp5k	1.0
Bckdk	Adipor2	1.0
Bckdk	Ak1	1.0
Bckdk	Akt2	1.0
Bckdk	Atp1a1	1.0
Bckdk	Atp9a	1.0
Bcl10	Alyref	1.0
Bcl10	B4galt5	1.0
Bcl2a1b	AA467197	1.0
Bcl2a1b	Arg1	1.0
Bcl2a1b	Basp1	1.0
Bcl2a1d	Anxa2	1.0
Bcl2l13	Arfgef2	1.0
Bcl2l13	BC034090	1.0
Bcl7c	Anxa4	1.0
Bcl7c	Arpc3	1.0
Bcs1l	2610507B11Rik	1.0
Bcs1l	Aarsd1	1.0
Bcs1l	Acaa1a	1.0
Bcs1l	Afg1l	1.0
Bcs1l	Aifm2	1.0
Bcs1l	Aig1	1.0
Bcs1l	Alkbh5	1.0
Bcs1l	Alkbh7	1.0
Bcs1l	Anks1	1.0
Bcs1l	Antxr2	1.0
Bcs1l	Aplp2	1.0
Bcs1l	Ascc1	1.0
Bcs1l	Atp5pb	1.0
Bdh1	Acy3	1.0
Becn1	Acvr2a	1.0
Becn1	Akt3	1.0
Becn1	Angel2	1.0
Becn1	Ankra2	1.0
Becn1	Arhgap5	1.0
Becn1	Bbip1	1.0
Bet1	1110059G10Rik	1.0
Bet1	1810009A15Rik	1.0
Bet1	4921524J17Rik	1.0
Bet1	9130401M01Rik	1.0
Bet1	Acp1	1.0
Bet1	Adgre1	1.0
Bet1	Aggf1	1.0
Bet1	Aldh1a1	1.0
Bet1	Ap1ar	1.0
Bet1	Arl1	1.0
Bet1	Arl6ip1	1.0
Bet1	Armcx2	1.0
Bet1	Arrdc3	1.0
Bet1	Asah1	1.0
Bet1	Asb3	1.0
Bet1	Atad1	1.0
Bet1	Atf2	1.0
Bet1	Atg4a	1.0
Bet1	Atp6v1a	1.0
Bet1	Atp6v1f	1.0
Bet1	Atpif1	1.0
Bet1	Bcap29	1.0
Bet1l	Abhd17b	1.0
Bet1l	Actg1	1.0
Bet1l	Adam9	1.0
Bet1l	Alox5ap	1.0
Bet1l	Arhgap9	1.0
Bet1l	Arhgdib	1.0
Bet1l	Arpc1b	1.0
Bet1l	Arpc5	1.0
Bet1l	Arrdc4	1.0
Bet1l	Atp1b3	1.0
Bex3	Axl	1.0
Bgn	1110012L19Rik	1.0
Bgn	Alg5	1.0
Bgn	Anxa5	1.0
Bgn	Apoe	1.0
Bgn	Atg5	1.0
Bgn	Atp6v1e1	1.0
Bicc1	0610009B22Rik	1.0
Bicc1	1110032A03Rik	1.0
Bicc1	1810030O07Rik	1.0
Bicc1	4933434E20Rik	1.0
Bicc1	Abraxas2	1.0
Bicc1	Acbd5	1.0
Bicc1	Adam17	1.0
Bicc1	Adcy7	1.0
Bicc1	Ankrd49	1.0
Bicc1	Anp32a	1.0
Bicc1	Arl5a	1.0
Bicc1	Armcx3	1.0
Bicc1	Aspn	1.0
Bicd2	Ak3	1.0
Bicd2	B230118H07Rik	1.0
Bin1	Anln	1.0
Bin1	Ap1g1	1.0
Bin1	Appl1	1.0
Bin1	Arcn1	1.0
Bin1	Asb5	1.0
Birc2	Actr6	1.0
Birc3	Ascc3	1.0
Birc6	Abl1	1.0
Birc6	Arfgap1	1.0
Birc6	Arih1	1.0
Birc6	Arl8b	1.0
Blcap	Agtpbp1	1.0
Blcap	Atpaf1	1.0
Blmh	0610009B22Rik	1.0
Blmh	1110032A03Rik	1.0
Blmh	1810030O07Rik	1.0
Blmh	4933434E20Rik	1.0
Blmh	Abraxas2	1.0
Blmh	Acbd5	1.0
Blmh	Adam17	1.0
Blmh	Adcy7	1.0
Blmh	Ankrd49	1.0
Blmh	Anp32a	1.0
Blmh	Arl5a	1.0
Blmh	Armcx3	1.0
Blmh	Aspn	1.0
Blmh	Bicc1	1.0
Bloc1s1	1110059G10Rik	1.0
Bloc1s1	1810009A15Rik	1.0
Bloc1s1	4921524J17Rik	1.0
Bloc1s1	9130401M01Rik	1.0
Bloc1s1	Acp1	1.0
Bloc1s1	Adgre1	1.0
Bloc1s1	Aggf1	1.0
Bloc1s1	Aldh1a1	1.0
Bloc1s1	Ap1ar	1.0
Bloc1s1	Arl1	1.0
Bloc1s1	Arl6ip1	1.0
Bloc1s1	Armcx2	1.0
Bloc1s1	Arrdc3	1.0
Bloc1s1	Asah1	1.0
Bloc1s1	Asb3	1.0
Bloc1s1	Atad1	1.0
Bloc1s1	Atf2	1.0
Bloc1s1	Atg4a	1.0
Bloc1s1	Atp6v1a	1.0
Bloc1s1	Atp6v1f	1.0
Bloc1s1	Atpif1	1.0
Bloc1s1	Bcap29	1.0
Bloc1s1	Bet1	1.0
Bloc1s2	4930453N24Rik	1.0
Bloc1s2	Adamts2	1.0
Bloc1s2	Anapc16	1.0
Bloc1s2	Ankle2	1.0
Bloc1s2	Arap1	1.0
Bloc1s2	Ate1	1.0
Bloc1s2	Atg12	1.0
Bloc1s2	Atxn7l3b	1.0
Bloc1s2	Baz1b	1.0
Bloc1s2	BC005537	1.0
Bloc1s4	Anxa4	1.0
Bloc1s4	Arpc3	1.0
Bloc1s4	Bcl7c	1.0
Blvra	1110012L19Rik	1.0
Blvra	Alg5	1.0
Blvra	Anxa5	1.0
Blvra	Apoe	1.0
Blvra	Atg5	1.0
Blvra	Atp6v1e1	1.0
Blvra	Bgn	1.0
Blvrb	1110038F14Rik	1.0
Blvrb	Adgrl4	1.0
Blvrb	Adh5	1.0
Blvrb	Aga	1.0
Blvrb	AI413582	1.0
Blvrb	Akip1	1.0
Blvrb	Akr1a1	1.0
Blvrb	Aldh3a2	1.0
Blvrb	Anapc15	1.0
Blvrb	Angptl2	1.0
Blvrb	Apool	1.0
Blvrb	Arpc1a	1.0
Blvrb	Atp6ap2	1.0
Blvrb	Atp6v1c1	1.0
Blvrb	Bad	1.0
Blvrb	Bcap31	1.0
Blzf1	2310011J03Rik	1.0
Blzf1	Aasdhppt	1.0
Blzf1	Abhd13	1.0
Blzf1	Agpat5	1.0
Blzf1	Aimp1	1.0
Blzf1	Ankmy2	1.0
Blzf1	Ap1s2	1.0
Blzf1	Armc1	1.0
Blzf1	Asnsd1	1.0
Blzf1	Atox1	1.0
Blzf1	Bag5	1.0
Blzf1	BC005624	1.0
Blzf1	Bccip	1.0
Bmi1	0610010F05Rik	1.0
Bmi1	1600012H06Rik	1.0
Bmi1	3110040N11Rik	1.0
Bmi1	Abca1	1.0
Bmi1	Alg10b	1.0
Bmi1	Arhgap12	1.0
Bmi1	B2m	1.0
Bmpr1a	Acp2	1.0
Bmpr1a	Ak6	1.0
Bmpr1a	Anapc11	1.0
Bmpr1a	Ap3b1	1.0
Bmpr1a	Arl6ip4	1.0
Bmpr1a	Atp6v1d	1.0
Bms1	Acp2	1.0
Bms1	Ak6	1.0
Bms1	Anapc11	1.0
Bms1	Ap3b1	1.0
Bms1	Arl6ip4	1.0
Bms1	Atp6v1d	1.0
Bms1	Bmpr1a	1.0
Bmt2	Aftph	1.0
Bmt2	Agps	1.0
Bmt2	AI987944	1.0
Bmt2	Ankrd46	1.0
Bmt2	Ap4b1	1.0
Bmt2	Atp2b1	1.0
Bmt2	Atrnl1	1.0
Bmt2	Atrx	1.0
Bmt2	Atxn3	1.0
Bmt2	AW549877	1.0
Bmt2	Azi2	1.0
Bmt2	B230219D22Rik	1.0
Bnip2	1110059G10Rik	1.0
Bnip2	1810009A15Rik	1.0
Bnip2	4921524J17Rik	1.0
Bnip2	9130401M01Rik	1.0
Bnip2	Acp1	1.0
Bnip2	Adgre1	1.0
